"country","countryname","oecdmember","eumember","edate","date","party","partyname","parfam","coderid","coderyear","manual","testresult","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","peruncod","total","rile","planeco","markeco","welfare","intpeace"
13,"Denmark",10,10,12/4/1973,197312,13951,"FP Progress Party",95,107,1983,999,999,15.8944225311279,0,998,28,175,1,10,0,0,0,0,0,0,1.20000004768372,1.20000004768372,1.20000004768372,0,0,0,1.20000004768372,0,0,1.20000004768372,14.8000001907349,0,0,1.20000004768372,3.70000004768372,0,0,0,0,0,1.20000004768372,0,0,0,0,0,3.70000004768372,0,0,8.60000038146973,0,2.5,2.5,1.20000004768372,0,3.70000004768372,0,0,4.90000009536743,0,0,0,0,0,0,0,0,1.20000004768372,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7000007629395,81,12.1999998092651,0,4.90000009536743,5,0
13,"Denmark",10,10,1/9/1975,197501,13951,"FP Progress Party",95,107,1983,999,999,13.5833911895752,0,998,24,175,1,10,0.400000005960464,0.400000005960464,0,0.400000005960464,0,0,0.400000005960464,0.800000011920929,0.800000011920929,0.400000005960464,2.5,0.400000005960464,1.20000004768372,1.60000002384186,1.20000004768372,0.400000005960464,19.7000007629395,0,0,11.1000003814697,0,0,0,0,0,0,0,0,2.5,3.70000004768372,0,0,7.40000009536743,0,0,3.29999995231628,1.20000004768372,0.800000011920929,2.5,1.20000004768372,1.20000004768372,1.20000004768372,0.800000011920929,0,4.09999990463257,0,0.400000005960464,0.800000011920929,0,0,0.400000005960464,0,0.400000005960464,0.800000011920929,0.400000005960464,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2000007629395,244,25,0,18.5,3.29999995231628,0.400000005960464
13,"Denmark",10,10,2/15/1977,197702,13951,"FP Progress Party",95,107,1983,999,999,14.6087770462036,0,998,26,175,1,10,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.40000009536743,0,0,0,0,0,0,0.5,0,0,0.5,0,3.40000009536743,0,0,0,5.90000009536743,0,0,0,0,2.40000009536743,3.90000009536743,1,0.5,0,0.5,0,2,0,3.90000009536743,0,0,0,0.5,0,0,1,0.5,5.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4000015258789,205,8.89999961853027,0,5.90000009536743,6.30000019073486,0
13,"Denmark",10,10,10/23/1979,197910,13951,"FP Progress Party",95,107,1983,999,999,11.0136480331421,0,998,20,175,1,10,0,0,0,0,0,0,0,0,0,0,10.8000001907349,0,0,0,0,0,0,0,0,13.5,0,2.70000004768372,0,0,0,0,8.10000038146973,0,8.10000038146973,0,0,0,16.2000007629395,0,0,0,0,5.40000009536743,2.70000004768372,8.10000038146973,0,0,2.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6000003814697,37,45.9000015258789,2.70000004768372,29.7000007629395,8.10000038146973,0
13,"Denmark",10,10,12/8/1981,198112,13951,"FP Progress Party",95,107,1983,999,999,8.91235446929932,0,998,16,175,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40000009536743,0,0,2.40000009536743,0,0,0,2.40000009536743,0,0,4.90000009536743,0,2.40000009536743,0,2.40000009536743,0,26.7999992370605,0,0,0,0,0,2.40000009536743,4.90000009536743,0,0,0,0,0,0,4.90000009536743,2.40000009536743,0,0,0,2.40000009536743,0,0,0,9.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2999992370605,41,36.5999984741211,2.40000009536743,29.2000007629395,2.40000009536743,0
13,"Denmark",10,10,1/10/1984,198401,13951,"FP Progress Party",95,107,1993,999,999,3.58835935592651,0,998,6,175,1,10,0,0,0,1.11731839179993,0,0,0,0,0,0,7.82122898101807,0,0,0,0,0,1.67597770690918,0,0,6.14525127410889,0.558659195899963,0,0,0,0,0,5.02793312072754,0,3.91061449050903,0,0,0,32.9608955383301,0,0,0,0,0,5.58659219741821,0,0,0,0,0,0,0,1.67597770690918,0,0,0,0,0,0,0,0,11.7318439483643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7877101898193,179,44.6927375793457,0,39.106143951416,5.58659219741821,0
13,"Denmark",10,10,9/8/1987,198709,13951,"FP Progress Party",95,107,1993,999,999,4.77199363708496,0,998,9,175,1,10,0,0,0,0,0,0,0,0,0.574712634086609,1.14942526817322,2.29885053634644,0,0,0,1.14942526817322,0,5.17241382598877,0.574712634086609,0,2.87356328964233,5.17241382598877,0,0.574712634086609,0,0,0,4.59770107269287,0,0,0,0,0,0,0,0,0,0,0,5.74712657928467,2.29885053634644,0.574712634086609,0,2.87356328964233,0,0.574712634086609,0,0,1.14942526817322,0,5.17241382598877,0,0,2.29885053634644,0,1.72413790225983,9.19540214538574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.252872467041,174,10.3448276519775,0.574712634086609,2.87356328964233,5.74712657928467,0
13,"Denmark",10,10,5/10/1988,198805,13951,"FP Progress Party",95,107,1993,999,999,8.95525550842285,0,998,16,175,1,10,0,0,0,5.33333349227905,0,0,0,0,9.33333301544189,0,1.33333337306976,0,0,0,0,0,4,2.66666674613953,0,0,5.33333349227905,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1.33333337306976,14.6666669845581,0,0,1.33333337306976,0,0,0,1.33333337306976,0,0,1.33333337306976,0,0,2.66666674613953,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333320617676,75,28,0,0,1.33333337306976,0
13,"Denmark",10,10,12/12/1990,199012,13951,"FP Progress Party",95,107,1993,999,999,6.43536281585693,0,998,12,175,1,100,0,0,0,0,0,0,0,0,5.12820529937744,0,1.28205132484436,0,0,0,0,0,1.28205132484436,0,0,1.28205132484436,12.8205127716064,0,1.28205132484436,0,0,0,11.5384616851807,0,0,0,1.28205132484436,0,1.28205132484436,0,0,0,0,0,0,8.97435855865479,0,1.28205132484436,0,0,0,0,6.41025638580322,0,0,1.28205132484436,3.8461537361145,0,0,2.56410264968872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.461540222168,78,25.6410255432129,2.56410264968872,2.56410264968872,0,0
13,"Denmark",10,10,9/21/1994,199409,13951,"FP Progress Party",95,107,1994,999,999,6.43278026580811,0,998,11,175,1,100,0,0.30959752202034,0,0,0,0.30959752202034,2.1671826839447,2.47678017616272,0.928792595863342,0.30959752202034,0.30959752202034,1.54798758029938,0,0,0.30959752202034,2.78637766838074,6.19195032119751,0.30959752202034,4.02476787567139,20.743034362793,11.4551086425781,1.23839008808136,0,0,0,1.23839008808136,2.78637766838074,0,0.30959752202034,0.928792595863342,0,0,1.85758519172668,0,0,0.30959752202034,0,0.30959752202034,1.54798758029938,4.3343653678894,0,0,1.54798758029938,0,0.30959752202034,0,5.57275533676147,0.928792595863342,0,0.61919504404068,0.61919504404068,0.30959752202034,1.85758519172668,0,2.78637766838074,7.73993825912476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66873073577881,323,44.8916397094727,1.23839008808136,22.6006183624268,1.85758519172668,0.61919504404068
13,"Denmark",10,10,3/11/1998,199803,13951,"FP Progress Party",95,207,2001,1,0.842000007629395,2.42000007629395,0,998,4,175,1,100,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,10,0,2,4,2,0,0,0,0,0,6,0,0,0,0,0,14,0,0,4,0,2,4,4,4,0,2,0,4,0,6,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,34,0,18,6,0
13,"Denmark",0,0,10/30/1945,194510,13952,"RF Justice Party",95,107,1983,999,999,1.87679588794708,0,998,3,148,1,10,0,0,0,0,2.29999995231628,1.20000004768372,0,0,0,0,10.3000001907349,3.40000009536743,1.20000004768372,0,0,0,3.40000009536743,0,0,3.40000009536743,0,4.59999990463257,0,0,0,3.40000009536743,0,0,1.20000004768372,0,0,0,0,0,0,0,0,3.40000009536743,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,1.20000004768372,0,1.20000004768372,2.29999995231628,0,3.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9000015258789,87,6.80000019073486,4.59999990463257,3.40000009536743,3.40000009536743,3.5
13,"Denmark",0,0,10/28/1947,194710,13952,"RF Justice Party",95,107,1983,999,999,4.53760099411011,0,998,6,148,1,10,0,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,4.5,0,0,17.2000007629395,0,3,0,0,0,3.70000004768372,2.20000004768372,0,2.20000004768372,0,0,0,3,0,0,0,0,0.800000011920929,0,0.800000011920929,0,0,0,0,0,0,0.800000011920929,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,134,25.5,3,20.2000007629395,0.800000011920929,0
13,"Denmark",0,0,9/5/1950,195009,13952,"RF Justice Party",95,107,1983,999,999,8.2160120010376,0,998,12,149,1,10,0,0,0,1.29999995231628,0,0,0,0,0,0,1.29999995231628,2.59999990463257,0,0,0,0,3.20000004768372,0,0,3.79999995231628,0,0.600000023841858,0,0,0,4.5,3.20000004768372,0,1.29999995231628,0,0,0,3.79999995231628,0,0,0,0,1.89999997615814,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,0,0,1.89999997615814,1.89999997615814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,156,10.8999996185303,0.600000023841858,7.59999990463257,1.89999997615814,0
13,"Denmark",0,0,4/21/1953,195304,13952,"RF Justice Party",95,107,1983,999,999,5.61532831192017,0,998,9,149,1,10,0.600000023841858,0,0,3.59999990463257,0.600000023841858,0.600000023841858,0.600000023841858,0,0,0,3,4.69999980926514,1.20000004768372,0,0,0,4.09999990463257,0,0,4.69999980926514,0,0,0,0,0,2.40000009536743,6.5,0,3,0,0,0,8.89999961853027,0,0,0,0,1.79999995231628,0.600000023841858,0.600000023841858,0,0,0.600000023841858,0,0,0,0.600000023841858,1.20000004768372,0,0,0,0,0,0,2.40000009536743,2.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5999984741211,169,19.7000007629395,0,13.6000003814697,2.40000009536743,1.20000004768372
13,"Denmark",0,0,9/22/1953,195309,13952,"RF Justice Party",95,107,1983,999,999,3.48270463943481,0,998,6,175,1,10,0,0,0,1.79999995231628,1.79999995231628,1.79999995231628,0,0,0,0,3.59999990463257,8.89999961853027,0,0,0,0,5.40000009536743,0,0,14.3000001907349,0,1.79999995231628,0,0,0,7.09999990463257,7.09999990463257,0,0,0,0,0,10.6999998092651,0,0,0,0,3.59999990463257,1.79999995231628,1.79999995231628,1.79999995231628,0,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,5.40000009536743,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8999996185303,56,23.2000007629395,1.79999995231628,25,5.40000009536743,3.59999990463257
13,"Denmark",0,0,5/14/1957,195705,13952,"RF Justice Party",95,107,1983,999,999,5.31383991241455,0,998,9,175,1,10,0,0,0,0,0,0,0,0,0,0,3.20000004768372,0,0,0,0,0,0,0,0,1.60000002384186,0,0,0,0,0,3.20000004768372,0,0,12.6999998092651,0,0,3.20000004768372,7.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20000004768372,0,0,0,0,0,3.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9000015258789,63,15.8999996185303,0,9.5,0,0
13,"Denmark",0,0,11/15/1960,196011,13952,"RF Justice Party",95,107,1983,999,999,2.15177392959595,0,998,0,175,1,10,4.19999980926514,0,0,0,0,0,0,0,0,2.09999990463257,0,4.19999980926514,0,0,0,2.09999990463257,0,0,0,8.30000019073486,2.09999990463257,12.5,0,0,0,4.19999980926514,2.09999990463257,0,8.30000019073486,0,0,12.5,8.30000019073486,0,0,0,0,14.6000003814697,2.09999990463257,0,0,0,0,0,0,0,0,2.09999990463257,0,0,0,0,0,0,0,2.09999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30000019073486,48,-6.30000019073486,12.5,16.6000003814697,16.7000007629395,0
13,"Denmark",10,0,9/22/1964,196409,13952,"RF Justice Party",95,107,1983,999,999,1.3019003868103,0,998,0,175,1,10,0,0,0,0,3.79999995231628,0,0,3.79999995231628,3.79999995231628,0,7.69999980926514,11.5,3.79999995231628,0,0,0,0,0,0,11.5,3.79999995231628,11.5,0,3.79999995231628,0,3.79999995231628,3.79999995231628,0,0,0,0,0,3.79999995231628,0,0,0,0,3.79999995231628,0,7.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69999980926514,23,15.3000001907349,11.5,15.3000001907349,3.79999995231628,3.79999995231628
13,"Denmark",10,0,11/22/1966,196611,13952,"RF Justice Party",95,107,1983,999,999,0.712417662143707,0,998,0,175,1,10,0,1.42857146263123,0,0,0,1.42857146263123,2.85714292526245,0,0,0,1.42857146263123,0,0,0,1.42857146263123,0,4.2857141494751,0,0,8.5714282989502,0,8.5714282989502,1.42857146263123,0,0,2.85714292526245,0,0,1.42857146263123,0,1.42857146263123,4.2857141494751,7.14285707473755,0,0,2.85714292526245,1.42857146263123,7.14285707473755,0,8.5714282989502,0,0,0,0,0,0,1.42857146263123,1.42857146263123,0,0,1.42857146263123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1428565979004,70,10,11.4285717010498,15.7142858505249,7.14285707473755,2.85714292526245
13,"Denmark",10,0,1/23/1968,196801,13952,"RF Justice Party",95,107,1983,999,999,0.739986419677734,0,998,0,175,1,10,1.29999995231628,0,0,1.29999995231628,3.90000009536743,1.29999995231628,3.90000009536743,0,0,1.29999995231628,1.29999995231628,2.59999990463257,0,0,0,0,5.19999980926514,0,0,5.19999980926514,1.29999995231628,3.90000009536743,0,0,0,3.90000009536743,2.59999990463257,1.29999995231628,5.19999980926514,1.29999995231628,0,0,13,0,0,0,0,1.29999995231628,0,0,2.59999990463257,1.29999995231628,0,0,0,0,1.29999995231628,0,0,0,0,0,0,0,1.29999995231628,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,77,9.10000038146973,3.90000009536743,18.2000007629395,1.29999995231628,5.19999980926514
13,"Denmark",10,0,9/21/1971,197109,13952,"RF Justice Party",95,107,1983,999,999,1.74177324771881,0,998,0,175,1,10,0,0,0,0,0,0,0,0,0,0,0,6.69999980926514,0,0,3.29999995231628,0,0,0,0,0,3.29999995231628,0,0,0,0,0,0,0,3.29999995231628,0,0,0,0,0,0,0,0,6.69999980926514,0,0,0,0,0,0,26.7000007629395,0,3.29999995231628,0,0,0,0,0,3.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2999992370605,30,26.6000003814697,0,0,6.69999980926514,0
13,"Denmark",10,10,12/4/1973,197312,13952,"RF Justice Party",95,107,1983,999,999,2.87907481193542,0,998,5,175,1,10,3.40000009536743,0,0,0,0,0,0,0,0,17.2000007629395,5.19999980926514,10.3000001907349,0,0,0,0,1.70000004768372,0,0,5.19999980926514,0,0,0,0,0,1.70000004768372,3.40000009536743,0,0,0,0,0,8.60000038146973,0,0,0,0,5.19999980926514,0,0,1.70000004768372,0,1.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,58,10.3999996185303,0,13.8000001907349,5.19999980926514,0
13,"Denmark",10,10,1/9/1975,197501,13952,"RF Justice Party",95,107,1983,999,999,1.77392530441284,0,998,0,175,1,10,0,0,0,0,0,0,0,0,0,9.5,2.40000009536743,7.09999990463257,0,0,0,0,2.40000009536743,0,0,0,0,4.80000019073486,0,2.40000009536743,0,2.40000009536743,0,0,9.5,0,2.40000009536743,0,7.09999990463257,0,0,0,0,2.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5999984741211,42,-2.40000009536743,7.19999980926514,7.09999990463257,2.40000009536743,0
13,"Denmark",10,10,2/15/1977,197702,13952,"RF Justice Party",95,107,1983,999,999,3.28844928741455,0,998,6,175,1,10,1.79999995231628,0,0,0,1.79999995231628,0,0,0,0,3.70000004768372,0,1.79999995231628,0,0,0,0,0,0,0,5.59999990463257,3.70000004768372,3.70000004768372,0,0,0,1.79999995231628,3.70000004768372,0,5.59999990463257,0,1.79999995231628,0,3.70000004768372,0,0,3.70000004768372,0,3.70000004768372,1.79999995231628,1.79999995231628,1.79999995231628,0,1.79999995231628,0,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4000015258789,54,7.5,5.5,9.30000019073486,5.5,1.79999995231628
13,"Denmark",10,10,10/23/1979,197910,13952,"RF Justice Party",95,107,1983,999,999,2.62497472763062,0,998,5,175,1,10,1.29999995231628,0.699999988079071,0,0.699999988079071,0.699999988079071,0,0.699999988079071,0,0,6.80000019073486,12.8000001907349,1.29999995231628,0,0,0.699999988079071,0,0.699999988079071,0,5.40000009536743,2.70000004768372,2,1.29999995231628,0,0.699999988079071,0,0,8.10000038146973,0,0,1.29999995231628,1.29999995231628,6.80000019073486,6.80000019073486,0,0,1.29999995231628,0,14.8999996185303,1.29999995231628,2,3.40000009536743,3.40000009536743,2,0,0,0,0,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39999961853027,143,18.2999992370605,2.59999990463257,9.5,16.2000007629395,1.39999997615814
13,"Denmark",10,10,12/8/1981,198112,13952,"RF Justice Party",95,107,1983,999,999,1.44623303413391,0,998,0,175,1,10,2.90000009536743,0,0,0,0,0,0,0,0,5.69999980926514,0,0,0,0,0,0,0,0,0,0,8.60000038146973,5.69999980926514,0,0,0,2.90000009536743,0,0,17.1000003814697,8.60000038146973,0,0,8.60000038146973,0,0,0,0,2.90000009536743,0,0,5.69999980926514,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,0,0,2.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7000007629395,35,8.69999980926514,5.69999980926514,8.60000038146973,2.90000009536743,0
13,"Denmark",10,10,1/10/1984,198401,13952,"RF Justice Party",95,107,1993,999,999,1.49853813648224,0,998,0,175,1,10,0,0,0,0,2.08333325386047,6.25,6.25,0,0,6.25,2.08333325386047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333325386047,0,2.08333325386047,0,2.08333325386047,0,16.6666660308838,0,0,8.33333301544189,0,2.08333325386047,0,0,8.33333301544189,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9166660308838,48,-6.25,2.08333325386047,16.6666660308838,2.08333325386047,8.33333301544189
13,"Denmark",0,0,10/30/1945,194510,13953,"DS Danish Union",95,107,1983,999,999,3.11148238182068,0,998,4,148,1,10,1.47058820724487,8.08823490142822,0,2.20588231086731,0,0,1.47058820724487,0,0,0,0.735294103622437,1.47058820724487,0.735294103622437,0,0.735294103622437,0,0,0,0.735294103622437,0,0,4.41176462173462,0,0,0.735294103622437,0,8.82352924346924,1.47058820724487,8.82352924346924,3.67647051811218,2.94117641448975,0,3.67647051811218,0,0,0,0,2.20588231086731,10.2941179275513,0.735294103622437,1.47058820724487,0,0,0,0,0,1.47058820724487,0,0,0,1.47058820724487,0,2.20588231086731,1.47058820724487,0,7.35294103622437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1176471710205,136,-13.970588684082,7.35294103622437,3.67647051811218,12.5,8.08823490142822
14,"Finland",10,0,3/21/1983,198303,14110,"VL Green Union",10,999,999,999,999,1.41105091571808,0,998,2,200,3,10,0,0,0,0,0,1.98019802570343,7.92079210281372,0,0,0,0,17.8217830657959,0,0,0,0,0,0,0,0,0,14.8514852523804,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,39.6039619445801,3.96039605140686,0,2.97029709815979,0,0,0,0,0,0,0,0,6.93069314956665,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-38.6138610839844,14.8514852523804,0,2.97029709815979,1.98019802570343
14,"Finland",10,0,3/16/1987,198703,14110,"VL Green Union",10,999,999,999,999,4.02723121643066,0,998,4,200,3,10,0,0,0,0,0,1.98019802570343,7.92079210281372,0,0,0,0,17.8217830657959,0,0,0,0,0,0,0,0,0,14.8514852523804,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,39.6039619445801,3.96039605140686,0,2.97029709815979,0,0,0,0,0,0,0,0,6.93069314956665,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-38.6138610839844,14.8514852523804,0,2.97029709815979,1.98019802570343
14,"Finland",10,0,3/17/1991,199103,14110,"VL Green Union",10,209,1995,1,0.669000029563904,6.81950092315674,0,998,10,200,1,100,0,0,0,0,0,1.98019802570343,7.92079210281372,0,0,0,0,17.8217830657959,0,0,0,0,0,0,0,0,0,14.8514852523804,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,39.6039619445801,3.96039605140686,0,2.97029709815979,0,0,0,0,0,0,0,0,6.93069314956665,0,0,0,0,0,0,0,1.98019802570343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-38.6138610839844,14.8514852523804,0,2.97029709815979,1.98019802570343
